127.0.0.1 - - [03/Feb/2017:15:58:53 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:15:59:21 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2384
127.0.0.1 - - [03/Feb/2017:15:59:21 +0800] "GET /myweb/css/index.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:15:59:38 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2382
127.0.0.1 - - [03/Feb/2017:15:59:39 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:15:59:39 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:15:59:48 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2385
127.0.0.1 - - [03/Feb/2017:16:02:42 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2505
127.0.0.1 - - [03/Feb/2017:16:02:42 +0800] "GET /myweb/css/index.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:16:02:43 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:16:02:44 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:16:02:44 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:16:03:11 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2554
127.0.0.1 - - [03/Feb/2017:16:05:04 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2680
127.0.0.1 - - [03/Feb/2017:16:05:04 +0800] "GET /myweb/css/index.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:16:06:00 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2739
127.0.0.1 - - [03/Feb/2017:16:06:01 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:16:06:02 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:16:06:02 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:16:06:03 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:16:06:04 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:16:06:04 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:16:06:04 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:16:06:05 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:16:06:24 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2743
127.0.0.1 - - [03/Feb/2017:16:06:24 +0800] "GET /myweb/css/index.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:16:06:26 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:16:06:26 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:16:06:26 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:16:06:27 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:16:08:05 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2839
127.0.0.1 - - [03/Feb/2017:16:08:05 +0800] "GET /myweb/css/index.css HTTP/1.1" 304 -
